id;date;status;id_season;id_competition;home_team_id;away_team_id;home_score;away_score;winner;round;venue;timestamp
7959229;23/10/2018 19:00;Ended;17351;7;35;2687;0.0;1.0;2.0;;;1540321200
7959217;02/10/2018 19:00;Ended;17351;7;35;2828;0.0;0.0;3.0;;;1538506800
7959293;12/12/2018 20:00;Ended;17351;7;2445;2687;2.0;1.0;1.0;;;1544644800
7959270;27/11/2018 20:00;Ended;17351;7;35;2445;1.0;0.0;1.0;;;1543348800
7959267;07/11/2018 17:55;Ended;17351;7;2828;2445;3.0;1.0;1.0;;;1541613300
7959235;23/10/2018 16:55;Ended;17351;7;2445;2828;1.0;1.0;3.0;;;1540313700
7959220;02/10/2018 16:55;Ended;17351;7;2687;2445;3.0;0.0;1.0;;;1538499300
7959293;12/12/2018 20:00;Ended;17351;7;2445;2687;2.0;1.0;1.0;;;1544644800
7959273;27/11/2018 20:00;Ended;17351;7;2687;2828;1.0;0.0;1.0;;;1543348800
7959268;07/11/2018 20:00;Ended;17351;7;2687;35;1.0;2.0;2.0;;;1541620800
7959229;23/10/2018 19:00;Ended;17351;7;35;2687;0.0;1.0;2.0;;;1540321200
7959220;02/10/2018 16:55;Ended;17351;7;2687;2445;3.0;0.0;1.0;;;1538499300
7551841;05/12/2017 19:45;Ended;13415;7;35;2325;2.0;1.0;1.0;;;1512503100
7551826;22/11/2017 19:45;Ended;13415;7;2501;35;1.0;0.0;1.0;;;1511379900
7551815;31/10/2017 19:45;Ended;13415;7;35;3006;2.0;0.0;1.0;;;1509479100
7551814;18/10/2017 18:45;Ended;13415;7;3006;35;0.0;1.0;2.0;;;1508352300
7551798;27/09/2017 18:45;Ended;13415;7;2325;35;1.0;4.0;2.0;;;1506537900
7551841;05/12/2017 19:45;Ended;13415;7;35;2325;2.0;1.0;1.0;;;1512503100
7551827;22/11/2017 17:00;Ended;13415;7;2325;3006;2.0;0.0;1.0;;;1511370000
7551818;31/10/2017 19:45;Ended;13415;7;2501;2325;1.0;2.0;2.0;;;1509479100
7551816;18/10/2017 18:45;Ended;13415;7;2325;2501;0.0;2.0;2.0;;;1508352300
7551798;27/09/2017 18:45;Ended;13415;7;2325;35;1.0;4.0;2.0;;;1506537900
7551840;05/12/2017 19:45;Ended;13415;7;3006;2501;0.0;2.0;2.0;;;1512503100
7551827;22/11/2017 17:00;Ended;13415;7;2325;3006;2.0;0.0;1.0;;;1511370000
7551815;31/10/2017 19:45;Ended;13415;7;35;3006;2.0;0.0;1.0;;;1509479100
7551814;18/10/2017 18:45;Ended;13415;7;3006;35;0.0;1.0;2.0;;;1508352300
7551799;27/09/2017 18:45;Ended;13415;7;2501;3006;5.0;0.0;1.0;;;1506537900
7551840;05/12/2017 19:45;Ended;13415;7;3006;2501;0.0;2.0;2.0;;;1512503100
7551826;22/11/2017 19:45;Ended;13415;7;2501;35;1.0;0.0;1.0;;;1511379900
7551818;31/10/2017 19:45;Ended;13415;7;2501;2325;1.0;2.0;2.0;;;1509479100
7551816;18/10/2017 18:45;Ended;13415;7;2325;2501;0.0;2.0;2.0;;;1508352300
7551799;27/09/2017 18:45;Ended;13415;7;2501;3006;5.0;0.0;1.0;;;1506537900
7551842;05/12/2017 19:45;Ended;13415;7;2352;2900;0.0;1.0;2.0;;;1512503100
7551828;22/11/2017 19:45;Ended;13415;7;1644;2352;7.0;1.0;1.0;;;1511379900
7551821;31/10/2017 19:45;Ended;13415;7;2352;2672;1.0;2.0;2.0;;;1509479100
7551823;18/10/2017 18:45;Ended;13415;7;2672;2352;3.0;0.0;1.0;;;1508352300
7551802;27/09/2017 18:45;Ended;13415;7;2900;2352;0.0;3.0;2.0;;;1506537900
7551842;05/12/2017 19:45;Ended;13415;7;2352;2900;0.0;1.0;2.0;;;1512503100
7551830;22/11/2017 19:45;Ended;13415;7;2900;2672;1.0;2.0;2.0;;;1511379900
7551820;31/10/2017 19:45;Ended;13415;7;1644;2900;5.0;0.0;1.0;;;1509479100
7551817;18/10/2017 18:45;Ended;13415;7;2900;1644;0.0;4.0;2.0;;;1508352300
7551802;27/09/2017 18:45;Ended;13415;7;2900;2352;0.0;3.0;2.0;;;1506537900
7551839;05/12/2017 19:45;Ended;13415;7;2672;1644;3.0;1.0;1.0;;;1512503100
7551830;22/11/2017 19:45;Ended;13415;7;2900;2672;1.0;2.0;2.0;;;1511379900
7551821;31/10/2017 19:45;Ended;13415;7;2352;2672;1.0;2.0;2.0;;;1509479100
7551823;18/10/2017 18:45;Ended;13415;7;2672;2352;3.0;0.0;1.0;;;1508352300
7551797;27/09/2017 18:45;Ended;13415;7;1644;2672;3.0;0.0;1.0;;;1506537900
7551839;05/12/2017 19:45;Ended;13415;7;2672;1644;3.0;1.0;1.0;;;1512503100
7551828;22/11/2017 19:45;Ended;13415;7;1644;2352;7.0;1.0;1.0;;;1511379900
7551820;31/10/2017 19:45;Ended;13415;7;1644;2900;5.0;0.0;1.0;;;1509479100
7551817;18/10/2017 18:45;Ended;13415;7;2900;1644;0.0;4.0;2.0;;;1508352300
7551797;27/09/2017 18:45;Ended;13415;7;1644;2672;3.0;0.0;1.0;;;1506537900
7551843;05/12/2017 19:45;Ended;13415;7;38;2836;1.0;1.0;3.0;;;1512503100
7551837;22/11/2017 17:00;Ended;13415;7;5962;38;0.0;4.0;2.0;;;1511370000
7551832;31/10/2017 19:45;Ended;13415;7;2702;38;3.0;0.0;1.0;;;1509479100
7551825;18/10/2017 18:45;Ended;13415;7;38;2702;3.0;3.0;3.0;;;1508352300
7551800;27/09/2017 18:45;Ended;13415;7;2836;38;1.0;2.0;2.0;;;1506537900
7551843;05/12/2017 19:45;Ended;13415;7;38;2836;1.0;1.0;3.0;;;1512503100
7551836;22/11/2017 19:45;Ended;13415;7;2836;2702;2.0;0.0;1.0;;;1511379900
7551829;31/10/2017 19:45;Ended;13415;7;2836;5962;1.0;1.0;3.0;;;1509479100
7551822;18/10/2017 16:00;Ended;13415;7;5962;2836;0.0;0.0;3.0;;;1508342400
7551800;27/09/2017 18:45;Ended;13415;7;2836;38;1.0;2.0;2.0;;;1506537900
7551838;05/12/2017 19:45;Ended;13415;7;2702;5962;1.0;0.0;1.0;;;1512503100
7551836;22/11/2017 19:45;Ended;13415;7;2836;2702;2.0;0.0;1.0;;;1511379900
7551832;31/10/2017 19:45;Ended;13415;7;2702;38;3.0;0.0;1.0;;;1509479100
7551825;18/10/2017 18:45;Ended;13415;7;38;2702;3.0;3.0;3.0;;;1508352300
7551803;27/09/2017 16:00;Ended;13415;7;5962;2702;1.0;2.0;2.0;;;1506528000
7551838;05/12/2017 19:45;Ended;13415;7;2702;5962;1.0;0.0;1.0;;;1512503100
7551837;22/11/2017 17:00;Ended;13415;7;5962;38;0.0;4.0;2.0;;;1511370000
7551829;31/10/2017 19:45;Ended;13415;7;2836;5962;1.0;1.0;3.0;;;1509479100
7551822;18/10/2017 16:00;Ended;13415;7;5962;2836;0.0;0.0;3.0;;;1508342400
7551803;27/09/2017 16:00;Ended;13415;7;5962;2702;1.0;2.0;2.0;;;1506528000
7551845;05/12/2017 19:45;Ended;13415;7;3245;2687;0.0;2.0;2.0;;;1512503100
7551833;22/11/2017 19:45;Ended;13415;7;3001;3245;3.0;1.0;1.0;;;1511379900
7551831;31/10/2017 19:45;Ended;13415;7;3245;2817;0.0;0.0;3.0;;;1509479100
7551819;18/10/2017 18:45;Ended;13415;7;2817;3245;3.0;1.0;1.0;;;1508352300
7551805;27/09/2017 18:45;Ended;13415;7;2687;3245;2.0;0.0;1.0;;;1506537900
7551845;05/12/2017 19:45;Ended;13415;7;3245;2687;0.0;2.0;2.0;;;1512503100
7551834;22/11/2017 19:45;Ended;13415;7;2687;2817;0.0;0.0;3.0;;;1511379900
7551835;31/10/2017 19:45;Ended;13415;7;3001;2687;1.0;1.0;3.0;;;1509479100
7551824;18/10/2017 18:45;Ended;13415;7;2687;3001;2.0;1.0;1.0;;;1508352300
7551805;27/09/2017 18:45;Ended;13415;7;2687;3245;2.0;0.0;1.0;;;1506537900
7551844;05/12/2017 19:45;Ended;13415;7;2817;3001;2.0;0.0;1.0;;;1512503100
7551834;22/11/2017 19:45;Ended;13415;7;2687;2817;0.0;0.0;3.0;;;1511379900
7551831;31/10/2017 19:45;Ended;13415;7;3245;2817;0.0;0.0;3.0;;;1509479100
7551819;18/10/2017 18:45;Ended;13415;7;2817;3245;3.0;1.0;1.0;;;1508352300
7551801;27/09/2017 18:45;Ended;13415;7;3001;2817;0.0;1.0;2.0;;;1506537900
7551844;05/12/2017 19:45;Ended;13415;7;2817;3001;2.0;0.0;1.0;;;1512503100
7551833;22/11/2017 19:45;Ended;13415;7;3001;3245;3.0;1.0;1.0;;;1511379900
7551835;31/10/2017 19:45;Ended;13415;7;3001;2687;1.0;1.0;3.0;;;1509479100
7551824;18/10/2017 18:45;Ended;13415;7;2687;3001;2.0;1.0;1.0;;;1508352300
7551801;27/09/2017 18:45;Ended;13415;7;3001;2817;0.0;1.0;2.0;;;1506537900
7551878;06/12/2017 19:45;Ended;13415;7;2420;2833;1.0;1.0;3.0;;;1512589500
7551871;21/11/2017 17:00;Ended;13415;7;2323;2420;1.0;1.0;3.0;;;1511283600
7551865;01/11/2017 19:45;Ended;13415;7;44;2420;3.0;0.0;1.0;;;1509565500
7551852;17/10/2017 18:45;Ended;13415;7;2420;44;0.0;7.0;2.0;;;1508265900
7551848;26/09/2017 18:45;Ended;13415;7;2833;2420;3.0;0.0;1.0;;;1506451500
7551878;06/12/2017 19:45;Ended;13415;7;2420;2833;1.0;1.0;3.0;;;1512589500
7551872;21/11/2017 19:45;Ended;13415;7;2833;44;3.0;3.0;3.0;;;1511293500
7551864;01/11/2017 19:45;Ended;13415;7;2833;2323;2.0;1.0;1.0;;;1509565500
7551855;17/10/2017 18:45;Ended;13415;7;2323;2833;5.0;1.0;1.0;;;1508265900
7551848;26/09/2017 18:45;Ended;13415;7;2833;2420;3.0;0.0;1.0;;;1506451500
7551880;06/12/2017 19:45;Ended;13415;7;44;2323;7.0;0.0;1.0;;;1512589500
7551872;21/11/2017 19:45;Ended;13415;7;2833;44;3.0;3.0;3.0;;;1511293500
7551865;01/11/2017 19:45;Ended;13415;7;44;2420;3.0;0.0;1.0;;;1509565500
7551852;17/10/2017 18:45;Ended;13415;7;2420;44;0.0;7.0;2.0;;;1508265900
7551849;26/09/2017 18:45;Ended;13415;7;2323;44;1.0;1.0;3.0;;;1506451500
7551880;06/12/2017 19:45;Ended;13415;7;44;2323;7.0;0.0;1.0;;;1512589500
7551871;21/11/2017 17:00;Ended;13415;7;2323;2420;1.0;1.0;3.0;;;1511283600
7551864;01/11/2017 19:45;Ended;13415;7;2833;2323;2.0;1.0;1.0;;;1509565500
7551855;17/10/2017 18:45;Ended;13415;7;2323;2833;5.0;1.0;1.0;;;1508265900
7551849;26/09/2017 18:45;Ended;13415;7;2323;44;1.0;1.0;3.0;;;1506451500
7551882;06/12/2017 19:45;Ended;13415;7;3313;17;2.0;1.0;1.0;;;1512589500
7551875;21/11/2017 19:45;Ended;13415;7;2714;3313;3.0;0.0;1.0;;;1511293500
7551867;01/11/2017 19:45;Ended;13415;7;3313;2959;3.0;1.0;1.0;;;1509565500
7551853;17/10/2017 18:45;Ended;13415;7;2959;3313;1.0;2.0;2.0;;;1508265900
7551847;26/09/2017 18:45;Ended;13415;7;17;3313;2.0;0.0;1.0;;;1506451500
7551882;06/12/2017 19:45;Ended;13415;7;3313;17;2.0;1.0;1.0;;;1512589500
7551874;21/11/2017 19:45;Ended;13415;7;17;2959;1.0;0.0;1.0;;;1511293500
7551863;01/11/2017 19:45;Ended;13415;7;2714;17;2.0;4.0;2.0;;;1509565500
7551854;17/10/2017 18:45;Ended;13415;7;17;2714;2.0;1.0;1.0;;;1508265900
7551847;26/09/2017 18:45;Ended;13415;7;17;3313;2.0;0.0;1.0;;;1506451500
7551879;06/12/2017 19:45;Ended;13415;7;2959;2714;2.0;1.0;1.0;;;1512589500
7551874;21/11/2017 19:45;Ended;13415;7;17;2959;1.0;0.0;1.0;;;1511293500
7551867;01/11/2017 19:45;Ended;13415;7;3313;2959;3.0;1.0;1.0;;;1509565500
7551853;17/10/2017 18:45;Ended;13415;7;2959;3313;1.0;2.0;2.0;;;1508265900
7551846;26/09/2017 18:45;Ended;13415;7;2714;2959;3.0;1.0;1.0;;;1506451500
7551879;06/12/2017 19:45;Ended;13415;7;2959;2714;2.0;1.0;1.0;;;1512589500
7551875;21/11/2017 19:45;Ended;13415;7;2714;3313;3.0;0.0;1.0;;;1511293500
7551863;01/11/2017 19:45;Ended;13415;7;2714;17;2.0;4.0;2.0;;;1509565500
7551854;17/10/2017 18:45;Ended;13415;7;17;2714;2.0;1.0;1.0;;;1508265900
7551846;26/09/2017 18:45;Ended;13415;7;2714;2959;3.0;1.0;1.0;;;1506451500
7551873;06/12/2017 19:45;Ended;13415;7;3002;1653;5.0;2.0;1.0;;;1512589500
7551870;21/11/2017 17:00;Ended;13415;7;3050;3002;1.0;1.0;3.0;;;1511283600
7551868;01/11/2017 19:45;Ended;13415;7;3002;36360;3.0;1.0;1.0;;;1509565500
7551858;17/10/2017 18:45;Ended;13415;7;36360;3002;3.0;2.0;1.0;;;1508265900
7551851;26/09/2017 18:45;Ended;13415;7;1653;3002;0.0;3.0;2.0;;;1506451500
7551873;06/12/2017 19:45;Ended;13415;7;3002;1653;5.0;2.0;1.0;;;1512589500
7551877;21/11/2017 19:45;Ended;13415;7;1653;36360;1.0;4.0;2.0;;;1511293500
7551862;01/11/2017 17:00;Ended;13415;7;3050;1653;1.0;1.0;3.0;;;1509555600
7551857;17/10/2017 18:45;Ended;13415;7;1653;3050;1.0;2.0;2.0;;;1508265900
7551851;26/09/2017 18:45;Ended;13415;7;1653;3002;0.0;3.0;2.0;;;1506451500
7551881;06/12/2017 19:45;Ended;13415;7;36360;3050;1.0;2.0;2.0;;;1512589500
7551877;21/11/2017 19:45;Ended;13415;7;1653;36360;1.0;4.0;2.0;;;1511293500
7551868;01/11/2017 19:45;Ended;13415;7;3002;36360;3.0;1.0;1.0;;;1509565500
7551858;17/10/2017 18:45;Ended;13415;7;36360;3002;3.0;2.0;1.0;;;1508265900
7551850;26/09/2017 18:45;Ended;13415;7;3050;36360;2.0;0.0;1.0;;;1506451500
7551881;06/12/2017 19:45;Ended;13415;7;36360;3050;1.0;2.0;2.0;;;1512589500
7551870;21/11/2017 17:00;Ended;13415;7;3050;3002;1.0;1.0;3.0;;;1511283600
7551862;01/11/2017 17:00;Ended;13415;7;3050;1653;1.0;1.0;3.0;;;1509555600
7551857;17/10/2017 18:45;Ended;13415;7;1653;3050;1.0;2.0;2.0;;;1508265900
7551850;26/09/2017 18:45;Ended;13415;7;3050;36360;2.0;0.0;1.0;;;1506451500
7551885;06/12/2017 19:45;Ended;13415;7;33;3398;3.0;0.0;1.0;;;1512589500
7551876;21/11/2017 19:45;Ended;13415;7;2673;33;1.0;2.0;2.0;;;1511293500
7551869;01/11/2017 19:45;Ended;13415;7;33;2829;3.0;1.0;1.0;;;1509565500
7551859;17/10/2017 18:45;Ended;13415;7;2829;33;1.0;1.0;3.0;;;1508265900
7551860;26/09/2017 18:45;Ended;13415;7;3398;33;0.0;3.0;2.0;;;1506451500
7551885;06/12/2017 19:45;Ended;13415;7;33;3398;3.0;0.0;1.0;;;1512589500
7551883;21/11/2017 19:45;Ended;13415;7;3398;2829;0.0;6.0;2.0;;;1511293500
7551866;01/11/2017 19:45;Ended;13415;7;2673;3398;1.0;1.0;3.0;;;1509565500
7551856;17/10/2017 18:45;Ended;13415;7;3398;2673;1.0;1.0;3.0;;;1508265900
7551860;26/09/2017 18:45;Ended;13415;7;3398;33;0.0;3.0;2.0;;;1506451500
7551884;06/12/2017 19:45;Ended;13415;7;2829;2673;3.0;2.0;1.0;;;1512589500
7551883;21/11/2017 19:45;Ended;13415;7;3398;2829;0.0;6.0;2.0;;;1511293500
7551869;01/11/2017 19:45;Ended;13415;7;33;2829;3.0;1.0;1.0;;;1509565500
7551859;17/10/2017 18:45;Ended;13415;7;2829;33;1.0;1.0;3.0;;;1508265900
7551861;26/09/2017 18:45;Ended;13415;7;2673;2829;1.0;3.0;2.0;;;1506451500
7551884;06/12/2017 19:45;Ended;13415;7;2829;2673;3.0;2.0;1.0;;;1512589500
7551876;21/11/2017 19:45;Ended;13415;7;2673;33;1.0;2.0;2.0;;;1511293500
7551866;01/11/2017 19:45;Ended;13415;7;2673;3398;1.0;1.0;3.0;;;1509565500
7551856;17/10/2017 18:45;Ended;13415;7;3398;2673;1.0;1.0;3.0;;;1508265900
7551861;26/09/2017 18:45;Ended;13415;7;2673;2829;1.0;3.0;2.0;;;1506451500
7191467;06/12/2016 19:45;Ended;11773;7;1644;43840;2.0;2.0;3.0;;;1481053500
7191453;23/11/2016 19:45;Ended;11773;7;42;1644;2.0;2.0;3.0;;;1479930300
7191433;01/11/2016 19:45;Ended;11773;7;2501;1644;1.0;2.0;2.0;;;1478029500
7191430;19/10/2016 18:45;Ended;11773;7;1644;2501;3.0;0.0;1.0;;;1476902700
7191403;28/09/2016 18:45;Ended;11773;7;43840;1644;1.0;3.0;2.0;;;1475088300
7191467;06/12/2016 19:45;Ended;11773;7;1644;43840;2.0;2.0;3.0;;;1481053500
7191463;23/11/2016 19:45;Ended;11773;7;43840;2501;0.0;0.0;3.0;;;1479930300
7191437;01/11/2016 19:45;Ended;11773;7;43840;42;2.0;3.0;2.0;;;1478029500
7191431;19/10/2016 18:45;Ended;11773;7;42;43840;6.0;0.0;1.0;;;1476902700
7191403;28/09/2016 18:45;Ended;11773;7;43840;1644;1.0;3.0;2.0;;;1475088300
7191466;06/12/2016 19:45;Ended;11773;7;2501;42;1.0;4.0;2.0;;;1481053500
7191463;23/11/2016 19:45;Ended;11773;7;43840;2501;0.0;0.0;3.0;;;1479930300
7191433;01/11/2016 19:45;Ended;11773;7;2501;1644;1.0;2.0;2.0;;;1478029500
7191430;19/10/2016 18:45;Ended;11773;7;1644;2501;3.0;0.0;1.0;;;1476902700
7191402;28/09/2016 18:45;Ended;11773;7;42;2501;2.0;0.0;1.0;;;1475088300
7191466;06/12/2016 19:45;Ended;11773;7;2501;42;1.0;4.0;2.0;;;1481053500
7191453;23/11/2016 19:45;Ended;11773;7;42;1644;2.0;2.0;3.0;;;1479930300
7191437;01/11/2016 19:45;Ended;11773;7;43840;42;2.0;3.0;2.0;;;1478029500
7191431;19/10/2016 18:45;Ended;11773;7;42;43840;6.0;0.0;1.0;;;1476902700
7191402;28/09/2016 18:45;Ended;11773;7;42;2501;2.0;0.0;1.0;;;1475088300
7191465;06/12/2016 19:45;Ended;11773;7;3305;3050;6.0;0.0;1.0;;;1481053500
7191460;23/11/2016 19:45;Ended;11773;7;2714;3305;0.0;0.0;3.0;;;1479930300
7191432;01/11/2016 19:45;Ended;11773;7;3006;3305;1.0;0.0;1.0;;;1478029500
7191434;19/10/2016 18:45;Ended;11773;7;3305;3006;0.0;2.0;2.0;;;1476902700
7191413;28/09/2016 18:45;Ended;11773;7;3050;3305;1.0;1.0;3.0;;;1475088300
7191465;06/12/2016 19:45;Ended;11773;7;3305;3050;6.0;0.0;1.0;;;1481053500
7191464;23/11/2016 17:45;Ended;11773;7;3050;3006;3.0;3.0;3.0;;;1479923100
7191435;01/11/2016 17:45;Ended;11773;7;3050;2714;1.0;1.0;3.0;;;1478022300
7191429;19/10/2016 18:45;Ended;11773;7;2714;3050;2.0;3.0;2.0;;;1476902700
7191413;28/09/2016 18:45;Ended;11773;7;3050;3305;1.0;1.0;3.0;;;1475088300
7191471;06/12/2016 19:45;Ended;11773;7;3006;2714;1.0;2.0;2.0;;;1481053500
7191464;23/11/2016 17:45;Ended;11773;7;3050;3006;3.0;3.0;3.0;;;1479923100
7191432;01/11/2016 19:45;Ended;11773;7;3006;3305;1.0;0.0;1.0;;;1478029500
7191434;19/10/2016 18:45;Ended;11773;7;3305;3006;0.0;2.0;2.0;;;1476902700
7191401;28/09/2016 18:45;Ended;11773;7;2714;3006;4.0;2.0;1.0;;;1475088300
7191471;06/12/2016 19:45;Ended;11773;7;3006;2714;1.0;2.0;2.0;;;1481053500
7191460;23/11/2016 19:45;Ended;11773;7;2714;3305;0.0;0.0;3.0;;;1479930300
7191435;01/11/2016 17:45;Ended;11773;7;3050;2714;1.0;1.0;3.0;;;1478022300
7191429;19/10/2016 18:45;Ended;11773;7;2714;3050;2.0;3.0;2.0;;;1476902700
7191401;28/09/2016 18:45;Ended;11773;7;2714;3006;4.0;2.0;1.0;;;1475088300
7191468;06/12/2016 19:45;Ended;11773;7;2817;2527;4.0;0.0;1.0;;;1481053500
7191452;23/11/2016 19:45;Ended;11773;7;2352;2817;0.0;2.0;2.0;;;1479930300
7191438;01/11/2016 19:45;Ended;11773;7;17;2817;3.0;1.0;1.0;;;1478029500
7191426;19/10/2016 18:45;Ended;11773;7;2817;17;4.0;0.0;1.0;;;1476902700
7191408;28/09/2016 18:45;Ended;11773;7;2527;2817;1.0;2.0;2.0;;;1475088300
7191468;06/12/2016 19:45;Ended;11773;7;2817;2527;4.0;0.0;1.0;;;1481053500
7191461;23/11/2016 19:45;Ended;11773;7;2527;17;1.0;1.0;3.0;;;1479930300
7191436;01/11/2016 19:45;Ended;11773;7;2527;2352;1.0;1.0;3.0;;;1478029500
7191425;19/10/2016 18:45;Ended;11773;7;2352;2527;0.0;2.0;2.0;;;1476902700
7191408;28/09/2016 18:45;Ended;11773;7;2527;2817;1.0;2.0;2.0;;;1475088300
7191469;06/12/2016 19:45;Ended;11773;7;17;2352;1.0;1.0;3.0;;;1481053500
7191461;23/11/2016 19:45;Ended;11773;7;2527;17;1.0;1.0;3.0;;;1479930300
7191438;01/11/2016 19:45;Ended;11773;7;17;2817;3.0;1.0;1.0;;;1478029500
7191426;19/10/2016 18:45;Ended;11773;7;2817;17;4.0;0.0;1.0;;;1476902700
7191407;28/09/2016 18:45;Ended;11773;7;2352;17;3.0;3.0;3.0;;;1475088300
7191469;06/12/2016 19:45;Ended;11773;7;17;2352;1.0;1.0;3.0;;;1481053500
7191452;23/11/2016 19:45;Ended;11773;7;2352;2817;0.0;2.0;2.0;;;1479930300
7191436;01/11/2016 19:45;Ended;11773;7;2527;2352;1.0;1.0;3.0;;;1478029500
7191425;19/10/2016 18:45;Ended;11773;7;2352;2527;0.0;2.0;2.0;;;1476902700
7191407;28/09/2016 18:45;Ended;11773;7;2352;17;3.0;3.0;3.0;;;1475088300
7191472;06/12/2016 19:45;Ended;11773;7;2952;2326;0.0;0.0;3.0;;;1481053500
7191458;23/11/2016 19:45;Ended;11773;7;2836;2952;2.0;0.0;1.0;;;1479930300
7191439;01/11/2016 19:45;Ended;11773;7;2952;2672;1.0;2.0;2.0;;;1478029500
7191424;19/10/2016 18:45;Ended;11773;7;2672;2952;4.0;1.0;1.0;;;1476902700
7191412;28/09/2016 18:45;Ended;11773;7;2326;2952;2.0;2.0;3.0;;;1475088300
7191472;06/12/2016 19:45;Ended;11773;7;2952;2326;0.0;0.0;3.0;;;1481053500
7191455;23/11/2016 17:00;Ended;11773;7;2326;2672;3.0;2.0;1.0;;;1479920400
7191442;01/11/2016 19:45;Ended;11773;7;2836;2326;2.0;1.0;1.0;;;1478029500
7191422;19/10/2016 18:45;Ended;11773;7;2326;2836;0.0;1.0;2.0;;;1476902700
7191412;28/09/2016 18:45;Ended;11773;7;2326;2952;2.0;2.0;3.0;;;1475088300
7191473;06/12/2016 19:45;Ended;11773;7;2672;2836;1.0;0.0;1.0;;;1481053500
7191455;23/11/2016 17:00;Ended;11773;7;2326;2672;3.0;2.0;1.0;;;1479920400
7191439;01/11/2016 19:45;Ended;11773;7;2952;2672;1.0;2.0;2.0;;;1478029500
7191424;19/10/2016 18:45;Ended;11773;7;2672;2952;4.0;1.0;1.0;;;1476902700
7191415;28/09/2016 18:45;Ended;11773;7;2836;2672;1.0;0.0;1.0;;;1475088300
7191473;06/12/2016 19:45;Ended;11773;7;2672;2836;1.0;0.0;1.0;;;1481053500
7191458;23/11/2016 19:45;Ended;11773;7;2836;2952;2.0;0.0;1.0;;;1479930300
7191442;01/11/2016 19:45;Ended;11773;7;2836;2326;2.0;1.0;1.0;;;1478029500
7191422;19/10/2016 18:45;Ended;11773;7;2326;2836;0.0;1.0;2.0;;;1476902700
7191415;28/09/2016 18:45;Ended;11773;7;2836;2672;1.0;0.0;1.0;;;1475088300
7191474;07/12/2016 19:45;Ended;11773;7;2681;1653;3.0;0.0;1.0;;;1481139900
7191456;22/11/2016 17:00;Ended;11773;7;2325;2681;1.0;1.0;3.0;;;1479834000
7191440;02/11/2016 19:45;Ended;11773;7;33;2681;0.0;1.0;2.0;;;1478115900
7191420;18/10/2016 18:45;Ended;11773;7;2681;33;0.0;0.0;3.0;;;1476816300
7191416;27/09/2016 18:45;Ended;11773;7;1653;2681;1.0;1.0;3.0;;;1475001900
7191474;07/12/2016 19:45;Ended;11773;7;2681;1653;3.0;0.0;1.0;;;1481139900
7191459;22/11/2016 19:45;Ended;11773;7;1653;33;2.0;1.0;1.0;;;1479843900
7191441;02/11/2016 19:45;Ended;11773;7;1653;2325;3.0;0.0;1.0;;;1478115900
7191428;18/10/2016 18:45;Ended;11773;7;2325;1653;1.0;1.0;3.0;;;1476816300
7191416;27/09/2016 18:45;Ended;11773;7;1653;2681;1.0;1.0;3.0;;;1475001900
7191470;07/12/2016 19:45;Ended;11773;7;33;2325;3.0;1.0;1.0;;;1481139900
7191459;22/11/2016 19:45;Ended;11773;7;1653;33;2.0;1.0;1.0;;;1479843900
7191440;02/11/2016 19:45;Ended;11773;7;33;2681;0.0;1.0;2.0;;;1478115900
7191420;18/10/2016 18:45;Ended;11773;7;2681;33;0.0;0.0;3.0;;;1476816300
7191411;27/09/2016 18:45;Ended;11773;7;2325;33;0.0;1.0;2.0;;;1475001900
7191470;07/12/2016 19:45;Ended;11773;7;33;2325;3.0;1.0;1.0;;;1481139900
7191456;22/11/2016 17:00;Ended;11773;7;2325;2681;1.0;1.0;3.0;;;1479834000
7191441;02/11/2016 19:45;Ended;11773;7;1653;2325;3.0;0.0;1.0;;;1478115900
7191428;18/10/2016 18:45;Ended;11773;7;2325;1653;1.0;1.0;3.0;;;1476816300
7191411;27/09/2016 18:45;Ended;11773;7;2325;33;0.0;1.0;2.0;;;1475001900
7191475;07/12/2016 19:45;Ended;11773;7;3106;3001;1.0;0.0;1.0;;;1481139900
7191457;22/11/2016 19:45;Ended;11773;7;2673;3106;8.0;4.0;1.0;;;1479843900
7191444;02/11/2016 19:45;Ended;11773;7;3106;2829;3.0;3.0;3.0;;;1478115900
7191421;18/10/2016 18:45;Ended;11773;7;2829;3106;5.0;1.0;1.0;;;1476816300
7191406;27/09/2016 18:45;Ended;11773;7;3001;3106;2.0;0.0;1.0;;;1475001900
7191475;07/12/2016 19:45;Ended;11773;7;3106;3001;1.0;0.0;1.0;;;1481139900
7191454;22/11/2016 19:45;Ended;11773;7;3001;2829;1.0;2.0;2.0;;;1479843900
7191443;02/11/2016 19:45;Ended;11773;7;2673;3001;1.0;0.0;1.0;;;1478115900
7191423;18/10/2016 18:45;Ended;11773;7;3001;2673;1.0;2.0;2.0;;;1476816300
7191406;27/09/2016 18:45;Ended;11773;7;3001;3106;2.0;0.0;1.0;;;1475001900
7191479;07/12/2016 19:45;Ended;11773;7;2829;2673;2.0;2.0;3.0;;;1481139900
7191454;22/11/2016 19:45;Ended;11773;7;3001;2829;1.0;2.0;2.0;;;1479843900
7191444;02/11/2016 19:45;Ended;11773;7;3106;2829;3.0;3.0;3.0;;;1478115900
7191421;18/10/2016 18:45;Ended;11773;7;2829;3106;5.0;1.0;1.0;;;1476816300
