,id,name,short_name,primary_color,secondary_color,country_alpha
476,79905,Arterivo Wakayama,Wakayama,#374df5,#374df5,JPN
477,3145,Urawa Red Diamonds,Urawa Reds,#cc0033,#cc0033,JPN
478,162636,Veertien Mie,Veertien Mie,#374df5,#374df5,JPN
479,3132,Jubilo Iwata,Jubilo Iwata,#66ccff,#000033,JPN
480,1042571,Toyo University,Toyo University,#374df5,#374df5,JPN
482,38138,Zweigen Kanazawa,Zweigen Kanazawa,#e30000,#fb7d00,JPN
483,38140,Fukushima United FC,Fukushima Utd,#ed1c24,#ca0628,JPN
484,21906,Thespa Gunma,Kusatsu,#ffc90e,#000000,JPN
485,38148,Nara Club,Nara,#374df5,#374df5,JPN
486,368307,Fukuyama City FC,,#374df5,#374df5,JPN
487,556310,Veroskronos Tsuno,,#374df5,#374df5,JPN
488,26009,Tochigi SC,Tochigi,#fee401,#00003e,JPN
489,230706,Kochi United SC,Kochi,#374df5,#374df5,JPN
490,21900,FC Gifu,Gifu,#247d37,#044a0f,JPN
491,44519,Iwate Grulla Morioka,Iwate,#ffffff,#000000,JPN
492,281540,ReinMeer Aomori FC,ReinMeer Aomori,#374df5,#374df5,JPN
495,275839,Deportivo Binacional,Binacional,#215fba,#feffff,PER
496,2308,Melgar,Melgar,#000000,#ff0000,PER
497,2311,Alianza Lima,Alianza Lima,#091d47,#ffffff,PER
498,2312,Sport Boys,Sport Boys,#ffc0db,#000000,PER
499,306660,Alianza Universidad,Alianza Universidad,#ff0000,#0000c8,PER
500,282538,Club Atlético Grau,Atlético Grau,#ffffff,#ff0000,PER
501,2301,Cienciano,,#ff0000,#ff0000,PER
502,213609,Comerciantes Unidos,,#ffff00,#ffff00,PER
504,458584,Deportivo Garcilaso,,#374df5,#374df5,PER
505,2305,Universitario,Universitario,#ffffcc,#ffffcc,PER
507,33894,Ayacucho,Ayacucho,#ffffff,#000000,PER
508,511206,ADC Juan Pablo II,,#374df5,#374df5,PER
509,2307,Alianza Atlético de Sullana,Alianza Atlético,#ffffff,#6600ff,PER
510,63760,Cusco FC,Cusco,#00ffff,#33ffff,PER
513,197072,Charlotte Independence,,#3038af,#3038af,USA
514,310968,Hartford Athletic,,#009943,#ffffff,USA
515,285642,Detroit City FC,,#802629,#c7990b,USA
516,22004,Charleston Battery,Charleston Battery,#fddf12,#fddf12,USA
517,218106,Miami FC,Miami FC,#66ccff,#ff8c00,USA
523,405944,Monterey Bay FC,Monterey Bay,#374df5,#374df5,USA
526,22003,North Carolina FC,NCFC,#01426a,#01426a,USA
527,197071,FC Tulsa,FC Tulsa,#ff7f00,#ff7f00,USA
528,325107,Oakland Roots SC,Oakland Roots,#000000,#ffffff,USA
529,1044342,Westchester SC,,#374df5,#374df5,USA
531,148992,Indy Eleven,Indy Eleven,#18324d,#18324d,USA
532,502355,Rhode Island FC,Rhode Island,#374df5,#374df5,USA
534,338006,Union Omaha SC,Union Omaha,#000000,#cddc29,USA
535,310967,Birmingham Legion FC,Birmingham Legion,#000000,#ffffff,USA
536,1044344,Texoma FC,,#374df5,#374df5,USA
537,502354,Spokane Velocity FC,Spokane Velocity,#374df5,#374df5,USA
538,23841,Richmond Kickers,Richmond Kickers,#600d12,#ffffff,USA
541,4713,England,England,#ffffff,#cc0000,ENG
542,4693,Ireland,Ireland,#139442,#ffffff,IRL
543,4836,Togo,,#ffff00,#5cb640,TGO
544,4734,Sudan,Sudan,#ff0000,#ffffff,SDN
545,8034,Liberia,Liberia,#3333ff,#ff0000,LBR
546,4750,Burundi,Burundi,#ff0000,#00a04d,BDI
547,4749,Burkina Faso,Burkina Faso,#008000,#fc0303,BFA
548,8043,Malawi,Malawi,#ff0000,#5abb5f,MWI
549,4726,Uganda,Uganda,#ff0606,#f4f300,UGA
550,23472,Somalia,Somalia,#75aadb,#ffffff,SOM
551,23478,Guinea-Bissau,Guinea-Bissau,#ff0000,#116f36,GNB
552,4768,Côte d'Ivoire,Côte d'Ivoire,#f77f00,#009e60,CIV
553,4835,Tanzania,Tanzania,#1400c7,#000000,TZA
554,4823,DR Congo,DR Congo,#007fff,#f8181e,COD
555,8036,Ethiopia,Ethiopia,#339900,#ffdd00,ETH
558,7642,Busan I Park,Busan,#e01510,#000000,KOR
559,7651,Seongnam FC,Seongnam,#000000,#000000,KOR
564,41263,Cheonan City FC,Cheonan City,#67242c,#a0a0a0,KOR
566,92539,Bucheon FC 1995,Bucheon,#ff0000,#ffc700,KOR
567,195174,Hwaseong FC,Hwaseong FC,#374df5,#374df5,KOR
568,195172,Gimpo FC,,#374df5,#374df5,KOR
572,3216,Argentinos Juniors,Argentinos Jrs.,#cc0000,#ffffff,ARG
573,3210,Talleres,Talleres,#050040,#ffffff,ARG
574,42338,Sarmiento,Sarmiento,#006600,#006600,ARG
575,3217,Rosario Central,Rosario Central,#000066,#ffcc00,ARG
576,189723,Deportivo Riestra,Dep. Riestra,#ffffff,#000000,ARG
577,36833,Atlético Tucumán,Atlético Tucumán,#ffffff,#33ccff,ARG
578,222120,Deportivo Madryn,,#ffcc00,#000000,ARG
579,7772,San Martín de San Juan,San Martín,#006600,#000000,ARG
580,3218,Lanús,Lanús,#660033,#ffffff,ARG
581,36837,Platense,Platense,#442b0b,#f2f2f2,ARG
582,1957,Corinthians,Corinthians,#ffffff,#000000,BRA
583,3209,CA Independiente,Independiente,#cc0000,#cc0000,ARG
584,6102,América de Cali,América,#ff0000,#ff0000,COL
585,25010,Racing de Montevideo,Racing,#339900,#ffffff,URY
586,65668,Barracas Central,Barracas,#ffffff,#ff0000,ARG
590,3349,Gomel,Gomel,#ffffff,#0f9251,BLR
593,317897,Arsenal Dzerzhinsk,Arsenal ,#e41f26,#ffffff,BLR
594,3351,Vitebsk,Vitebsk,#0078f5,#ffffff,BLR
595,7304,FC Minsk,Minsk,#026ce2,#026ce2,BLR
596,3350,BATE Borisov,BATE ,#0000cc,#ffcc00,BLR
597,3358,Slavia Mozyr,Slavia,#ff0000,#000000,BLR
602,5234,Naftan Novopolotsk,Naftan,#00003e,#ffe517,BLR
603,289816,FK Bumprom,Bumprom,#66adfb,#074eb8,BLR
604,7518,KAMAZ Naberezhnye Chelny,KAMAZ,#ffffff,#0000ff,RUS
605,7305,Smorgon,Smorgon,#ff0000,#000000,BLR
606,36924,FC Orsha,Orsha,#2020ff,#ffffff,BLR
607,73172,Neftekhimik Nizhnekamsk,Neftekhimik,#0000ff,#ffffff,RUS
611,33820,Oriente Petrolero,Oriente,#009900,#ffffff,BOL
612,335685,CD Real Tomayapo,Real Tomayapo,#00661a,#de1021,BOL
614,396625,San Antonio Bulo-Bulo,San Antonio,#374df5,#374df5,BOL
617,268083,Club Always Ready,Always Ready,#ffffff,#cc252b,BOL
618,268082,FC Universitario de Vinto,Univ. de Vinto,#ffffff,#e50412,BOL
619,33714,Club Aurora,Club Aurora,#33ccff,#66ccff,BOL
622,174970,Boston River,Boston River,#265c32,#ff0000,URY
624,3153,Unión Española,Unión Española,#ff0000,#ffff00,CHL
625,1972,Guarani,Guarani,#006214,#006214,BRA
627,6964,Rio Branco-SP,Rio Branco-SP,#374df5,#374df5,BRA
628,6967,EC São Bento,São Bento,#304593,#6bbef7,BRA
629,88738,Capivariano,,#ff0000,#ffffff,BRA
632,88744,São José EC,São José,#000060,#0000ff,BRA
633,2025,Ituano,Ituano,#c1394e,#181d25,BRA
634,135524,Votuporanguense,Votuporanguense,#ffffff,#000000,BRA
635,243813,Paulista,Paulista,#000000,#f40000,BRA
636,6966,EC Santo André,Santo André,#ffffff,#000080,BRA
637,6960,Juventus-SP,Juventus,#810000,#ffffff,BRA
638,32779,Oeste,Oeste,#ff0000,#000000,BRA
639,252408,Grêmio Prudente,Grêmio Prudente,#374df5,#374df5,BRA
640,1964,São Caetano,São Caetano,#003399,#ff0033,BRA
642,6965,Rio Claro FC,Rio Claro,#1f1063,#ffffff,BRA
645,369532,Qingdao West Coast,Qingdao ,#ff2245,#c9a75e,CHN
647,474989,Chongqing Tonglianglong FC,,#374df5,#374df5,CHN
648,221238,Shanghai Jiading Huilong,Jiading,#ff0000,#222226,CHN
649,508366,Foshan Nanshi,Foshan,#374df5,#374df5,CHN
650,34694,Changchun Yatai,Changchun,#ff0000,#ff0000,CHN
652,221240,Liaoning Tieren FC,Liaoning Tieren ,#0057a1,#0176bc,CHN
654,251278,Nantong Zhiyun,Nantong,#0040ff,#000000,CHN
656,369494,Nanjing City,Nanjing,#79c5ea,#0f1839,CHN
657,3376,Beijing Guoan,Beijing,#006633,#006633,CHN
659,510606,Guangzhou E-Power FC,Guangzhou E-Power FC,#374df5,#374df5,CHN
661,382025,Yanbian Longding,Yanbian Longding,#374df5,#374df5,CHN
662,221241,Chengdu Rongcheng,Chengdu,#52d017,#ffff00,CHN
663,474991,Yunnan Yukun,Yunnan Yukun,#374df5,#374df5,CHN
664,295152,Wuhan Three Towns,Three Towns,#1932b1,#ffffff,CHN
665,41537,Shanghai Port,Port,#d90000,#840000,CHN
666,3371,Shandong Taishan,Shandong,#ff6600,#ffffff,CHN
667,474992,Dalian Yingbo FC,Dalian Yingbo,#374df5,#374df5,CHN
670,138566,Tartu JK Tammeka,Tammeka,#0033ff,#0033ff,EST
671,3346,Flora Tallinn,Flora,#008000,#ffffff,EST
672,247090,Pärnu JK Vaprus,Pärnu,#fde910,#000000,EST
673,3343,Narva Trans,Trans,#cc0000,#cc0000,EST
674,8091,Nõmme Kalju,Kalju,#000000,#ff00ff,EST
675,197994,Harju Jalgpallikool,,#ff1600,#ffffff,EST
676,7106,FC Kuressaare,Kuressaare,#ffff33,#ffffff,EST
677,7105,Tallinna Kalev,T. Kalev,#000000,#000000,EST
680,2246,VPS,VPS,#000000,#ffffff,FIN
681,22395,SJK,SJK,#000000,#000000,FIN
682,2252,FF Jaro,Jaro,#ff0000,#ff0000,FIN
683,2242,HJK,HJK,#0000cc,#ffffff,FIN
684,50525,PK-35,PK-35,#f22b0c,#000000,FIN
685,283886,VJS,VJS,#ffffff,#ff0000,FIN
686,22386,Ilves,Ilves,#ffff00,#ffff00,FIN
687,5058,IFK Mariehamn,Mariehamn,#ffffff,#ffffff,FIN
688,2271,IF Gnistan,Gnistan,#ffff00,#0000ff,FIN
689,2240,FC Haka,Haka,#ffffff,#000000,FIN
690,35395,FC Jazz,Jazz,#ff0000,#fed13b,FIN
691,2269,TPV,TPV,#ff0000,#008000,FIN
695,5918,HJK Klubi 04,Klubi 04,#0000ff,#ffffff,FIN
696,22372,EIF,EIF,#438d80,#000000,FIN
700,89908,SJK Akatemia,SJK Akatemia,#000000,#000000,FIN
701,2255,KTP,KTP,#339900,#ffffff,FIN
702,5119,Atlantis FC,Atlantis,#ff0000,#000066,FIN
703,252567,HJS,HJS,#ed1c24,#000000,FIN
706,1908,Víkingur Reykjavík,Víkingur,#ff0100,#000000,ISL
707,1895,ÍBV Vestmannaeyjar,Vestmannaeyjar,#ffffff,#000000,ISL
708,1893,Fram Reykjavík,Fram,#0000cc,#ffffff,ISL
709,1898,ÍA Akranes,ÍA,#feb726,#000000,ISL
710,1894,FH Hafnarfjörður,Hafnarfjörður,#ffffff,#000000,ISL
711,1899,Valur Reykjavík,Valur,#ff0000,#ff0000,ISL
712,1904,KA Akureyri,KA Akureyri,#fff200,#0636ad,ISL
713,1902,KR Reykjavík,KR Reykjavík,#000000,#ffffff,ISL
714,221305,IF Vestri,IF Vestri,#111749,#ffffff,ISL
715,1912,Stjarnan Garðabær,Stjarnan,#ffffff,#336699,ISL
726,3192,Rockmount AFC,Rockmount AFC,#374df5,#374df5,IRL
728,21903,Roasso Kumamoto,Kumamoto,#ff0000,#000000,JPN
735,21902,Montedio Yamagata,Yamagata,#0000a0,#ffffff,JPN
738,8060,Ehime FC,Ehime,#fd1c02,#ffffff,JPN
743,189234,SC Sagamihara,Sagamihara,#004d00,#000000,JPN
745,56481,Tsukuba University,Tsukuba,#374df5,#374df5,JPN
746,1093251,Revenirosso NC,,#374df5,#374df5,JPN
747,162632,Kagoshima United,Kagoshima Utd,#0d1941,#ffffff,JPN
748,317851,Fukui United FC,Fukui United,#374df5,#374df5,JPN
749,368308,FC Baleine Shimonoseki,Shimonoseki,#374df5,#374df5,JPN
750,35308,Juntendo University,Juntendo U,#374df5,#374df5,JPN
753,5366,FC Ordabasy,Ordabasy,#ffffff,#2049b7,KAZ
754,5367,FC Kyzylzhar,Kyzylzhar,#0000ff,#ffffff,KAZ
755,5364,Zhetysu Taldykorgan,Zhetysu,#ffffff,#0000ff,KAZ
756,5355,FK Aktobe,Aktobe,#ffffff,#000000,KAZ
757,5359,FC Okzhetpes,Okzhetpes,#3a478d,#ffffff,KAZ
758,464803,Yelimay Semey,Yelimay,#374df5,#374df5,KAZ
759,5363,FK Zhenys,Zhenys,#374df5,#374df5,KAZ
760,464804,Ulytau FC,Ulytau,#374df5,#374df5,KAZ
761,5362,FC Tobol,Tobol,#ffff00,#000000,KAZ
762,36142,FC Kaysar,Kaysar,#ec1937,#000000,KAZ
763,5356,Atyrau,Atyrau,#ffffff,#008200,KAZ
766,41498,BFC Daugavpils,Daugavpils,#0000ff,#ffffff,LVA
767,36081,FS Jelgava,Jelgava,#660000,#000033,LVA
768,5346,FK Auda,Auda,#40a36d,#000000,LVA
769,162368,Riga FC,Riga,#002b5b,#ffffff,LVA
770,282126,SK Super Nova,,#ffff00,#173d7b,LVA
771,52220,FK Grobiņa,Grobiņa,#e0ffff,#000000,LVA
772,146782,FK Plavinas DM,FK Plavinas,#374df5,#374df5,LVA
773,36080,FK Tukums 2000,Tukums 2000,#46c152,#ffffff,LVA
774,36082,FK Metta,METTA,#008000,#ffffff,LVA
775,516692,Bauskas Bjss / SC Memele,,#374df5,#374df5,LVA
778,192763,FK Panevėžys,Panevėžys,#ff0000,#ffffff,LTU
779,171484,FC Hegelmann,Hegelmann,#0080ff,#000000,LTU
780,5343,FK Sūduva Marijampolė,Sūduva,#cc0000,#000000,LTU
781,312564,Šiauliai FA,Šiauliai,#ffff00,#000000,LTU
782,168446,Džiugas Telšiai,Džiugas,#8c1116,#ffffff,LTU
783,192536,Dainava Alytus,Dainava,#ff0088,#000080,LTU
784,80741,FK Kauno Žalgiris,Kauno Žalgiris,#006d3e,#ffffff,LTU
785,310557,FK Riteriai,Riteriai,#ffff00,#ffff00,LTU
786,254328,Atmosfera Mažeikiai,Atmosfera Mažeikiai,#ffffff,#db0a34,LTU
787,689,Træff,Træff,#ffffff,#2e8b57,NOR
789,954,Brattvåg,Brattvåg,#ffde00,#0000ff,NOR
790,872,SK Brann II,Brann II,#ff0000,#ffffff,NOR
791,862,Jerv,,#ffcc00,#ffcc00,NOR
792,729,Pors Grenland,,#0d7cb4,#867643,NOR
793,7472,Sandviken,Sandviken,#ffffff,#ff0000,NOR
794,339270,Eik Tønsberg,Eik Tønsberg,#ffffff,#000000,NOR
795,755,Arendal,,#ffffff,#000066,NOR
796,833,Notodden FK,Notodden,#0073c5,#ffffff,NOR
797,682,Åsane,Åsane,#ff6600,#ff6600,NOR
798,703,Vard Haugesund,Vard Haugesund,#ff0000,#0000d0,NOR
800,781,Flekkerøy,Flekkerøy,#0000d0,#ff0000,NOR
801,193952,Lysekloster IL,Lysekloster,#ffffff,#004691,NOR
802,709,Vidar,,#ff0000,#ffffff,NOR
804,253417,South Georgia Tormenta FC,Tormenta FC,#111e3e,#d70056,USA
805,312631,Chattanooga Red Wolves SC,Chattanooga Red Wolves,#c53d61,#b8cec9,USA
806,312633,Greenville Triumph SC,Greenville Triumph,#76a041,#2a425f,USA
807,1044345,Portland Hearts of Pine,,#374df5,#374df5,USA
808,407748,One Knoxville SC,ONE Knoxville,#374df5,#374df5,USA
809,6231,Deportivo Táchira,Dep. Táchira,#ffff00,#000000,VEN
811,6229,Carabobo,Carabobo,#31060f,#222226,VEN
813,6234,Portuguesa FC,Portuguesa,#8e1212,#000000,VEN
814,386310,Rayo Zuliano,,#374df5,#374df5,VEN
815,249952,Universidad Central,UCV,#374df5,#374df5,VEN
816,7745,Estudiantes de Mérida,Estudiantes de Mérida,#000077,#ff0000,VEN
819,418693,Anzoátegui FC,Anzoátegui,#374df5,#374df5,VEN
820,6237,Zamora,Zamora,#ffffff,#000000,VEN
821,36435,Yaracuyanos FC,Yaracuyanos,#ffffff,#ff0000,VEN
822,338548,Bolívar SC,Bolívar,#374df5,#374df5,VEN
823,263715,Angostura FC,,#374df5,#374df5,VEN
824,6232,Mineros de Guayana,Mineros,#333366,#000000,VEN
825,6230,Caracas F.C.,Caracas,#cc0000,#ffffff,VEN
828,6342,Asteras Aktor,Asteras,#ff9900,#0000ff,GRC
829,3241,OFI Crete,OFI,#000000,#000000,GRC
830,5062,Atromitos Athens,Atromitos,#0000ff,#0000ff,GRC
831,3250,AEK Athens,AEK,#000000,#ffff00,GRC
832,267459,NPS Volos,Volos,#1752bd,#ff0000,GRC
833,7004,Panetolikos,Panetolikos,#ffff33,#0000ff,GRC
834,5063,APO Levadiakos,Levadiakos,#339900,#339900,GRC
835,2369,Alloa Athletic,Alloa,#ffa500,#000000,SCO
836,2365,Ross County,,#ffffff,#000088,SCO
837,2358,Partick Thistle,,#ff0000,#000000,SCO
838,2376,Hamilton Academical,Hamilton,#ffffff,#a80054,SCO
840,2374,Greenock Morton,Greenock Morton,#0000ff,#ffffff,SCO
841,2379,Queen's Park FC,Queen's Park,#070707,#ffffff,SCO
845,2207,SK Sigma Olomouc,Sigma Olomouc,#00519b,#ffffff,CZE
847,2216,SK Slavia Praha,Slavia Praha,#ffffff,#e10000,CZE
849,4502,Viktoria Plzeň,Viktoria Plzeň,#ff0000,#0066ff,CZE
850,2230,FK Pardubice,Pardubice,#e4191f,#ffffff,CZE
851,43840,Ludogorets,Ludogorets,#006837,#ffffff,BGR
852,1285,Silkeborg IF,Silkeborg,#ff0000,#ff0000,DNK
853,1292,FC Nordsjælland,Nordsjælland,#cc0000,#ff0000,DNK
854,1301,Randers FC,Randers,#3399cc,#3399cc,DNK
855,1289,FC Midtjylland,Midtjylland,#000000,#cc0000,DNK
856,1288,Viborg FF,Viborg,#ffffff,#006600,DNK
857,1281,Brøndby IF,Brøndby,#ffff00,#ffff00,DNK
858,1291,AGF,AGF,#ffffff,#ffffff,DNK
861,283972,FK Csíkszereda Miercurea Ciuc,FK Csíkszereda,#e62224,#000000,ROU
862,25624,Szeged-Csanád Grosics Akadémia,Szeged CSGA,#243560,#000000,HUN
863,168454,Kalocsai FC,Kalocsai,#374df5,#374df5,HUN
864,25329,Budaörsi SC,Budaörs,#000084,#ffffff,HUN
865,23956,Kecskemét TE,Kecskemét,#374df5,#374df5,HUN
866,1921,Debreceni VSC,Debreceni VSC,#cc0000,#cc0000,HUN
867,1925,Ferencváros TC,Ferencváros,#339900,#ffffff,HUN
868,1926,Fehérvár FC,Fehérvár,#f00000,#000d5b,HUN
869,1923,ETO FC Győr,Győr,#006666,#ffffff,HUN
870,295403,FC Rapid București,Rapid București,#990000,#ffffff,ROU
871,5962,Qarabağ,Qarabağ,#000000,#ffffff,AZE
872,5215,Neftçi Baku PFK,Neftçi,#ffffff,#ffffff,AZE
873,173406,Zirə FK,Zirə,#67c7ff,#67c7ff,AZE
874,24036,Şamaxı FK,Şamaxı,#ffffff,#ffffff,AZE
875,119066,Araz Naxçıvan PFK,Araz,#374df5,#374df5,AZE
876,231384,Səbail FK,Səbail,#ccf3ff,#000000,AZE
877,36951,Turan Tovuz,Turan Tovuz,#9f0000,#000000,AZE
880,32642,PFK Montana 1921,Montana,#0033b2,#ffffff,BGR
881,111127,FK Radnik Surdulica,Radnik,#0000aa,#ffffff,SRB
882,45657,OFK Spartak Pleven,Spartak (P),#173aab,#d8b66d,BGR
883,3280,Cherno More Varna,Cherno More,#00862d,#fbfbfb,BGR
884,274971,Arda Kardzhali,Arda,#0058fd,#ffffff,BGR
885,201203,FK Septemvri Sofia,Septemvri,#910d27,#89cbff,BGR
886,389096,FK Krumovgrad,Krumovgrad,#374df5,#374df5,BGR
887,3283,FC Chernomorets 1919 Burgas,Chernomorets,#374df5,#374df5,BGR
888,3278,FK Spartak Varna,Spartak Varna,#2479b3,#e30e3e,BGR
889,3275,CSKA Sofia,CSKA Sofia,#b40000,#ffffff,BGR
890,5241,Botev Plovdiv,Botev Plovdiv,#fff200,#fff200,BGR
891,252080,FC CSKA 1948 Sofia,CSKA 1948 Sofia,#ff0000,#ffffff,BGR
894,2454,FC Thun,Thun,#cc0000,#cc0000,CHE
895,34762,FC Breitenrain,Breitenrain,#ffffff,#ff0000,CHE
897,2501,Basel,Basel,#000099,#990000,CHE
899,2448,Servette FC,Servette,#660000,#660000,CHE
900,2446,FC Lausanne-Sport,Lausanne,#ffffff,#31489b,CHE
901,2472,FC Biel-Bienne 1896,,#ff0000,#ff0000,CHE
903,2462,FC Baden,Baden,#374df5,#374df5,CHE
904,200731,FC Grand-Saconnex,Grand-Saconnex,#374df5,#374df5,CHE
905,309488,Young Boys U21,Young Boys U21,#ffcf00,#000000,CHE
906,200013,FC Luzern II U21,Luzern U21,#374df5,#374df5,CHE
907,4497,FC Bulle,Bulle,#374df5,#374df5,CHE
909,2466,Vevey-Sports,Vevey-Sports,#ffff00,#000000,CHE
910,2482,FC Zürich II U21,Zürich U21,#ffffff,#ffffff,CHE
911,2456,SR Delemont,Delemont,#374df5,#374df5,CHE
914,5149,FK Crvena zvezda,Crvena zvezda,#d90512,#ffffff,SRB
915,5131,Akhmat Grozny,Akhmat,#ffffff,#009966,RUS
916,2326,FC Rostov,Rostov,#ffff00,#3300ff,RUS
917,2325,CSKA Moscow,CSKA,#cc0000,#0000ce,RUS
918,201654,Pari Nizhny Novgorod,Pari NN,#0000fe,#ffffff,RUS
920,2338,FC Khimki,Khimki,#000000,#ff0000,RUS
921,34425,FK Krasnodar,Krasnodar,#005e37,#000000,RUS
922,74241,FC Ufa,Ufa,#aedfc8,#ff0033,RUS
923,285689,Akron Togliatti,Akron ,#ff0000,#ffffff,RUS
924,24118,Orenburg,Orenburg,#0000ff,#ffffff,RUS
925,2323,FC Spartak Moscow,Spartak ,#cc0000,#cc0000,RUS
928,39533,Dundela,,#006600,#ffffff,NIR
929,5270,Coleraine FC,Coleraine FC,#306eff,#ffffff,NIR
930,5179,Glentoran FC,Glentoran,#41a317,#ff0000,NIR
931,5271,Dungannon Swifts,,#0000ff,#ffffff,NIR
932,5279,Portadown FC,Portadown,#ff0000,#ffffff,NIR
933,5183,Glenavon,Glenavon,#0000ff,#ffffff,NIR
934,5269,Ballymena United,,#66ccff,#ffffff,NIR
935,36783,Carrick Rangers,,#ff7800,#000000,NIR
936,5182,Ards FC,Ards,#0029ff,#ff0000,NIR
937,5180,Crusaders FC,Crusaders ,#010101,#222226,NIR
938,5184,Larne FC,Larne FC,#ff0000,#ffffff,NIR
941,2406,FC Spartak Trnava,FC Spartak Trnava,#ff0000,#000000,SVK
942,2424,NK Aluminij Kidričevo,Aluminij,#ffffff,#ff0000,SVN
943,37250,Igman Konjic,Igman,#eb0000,#ffffff,BIH
944,6144,FK Leotar Trebinje,Leotar,#254e88,#ffffff,BIH
945,6147,HŠK Posušje,Posušje,#33ccff,#090f0d,BIH
946,5178,HŠK Zrinjski Mostar,Zrinjski,#ffffff,#f43142,BIH
947,6149,FK Radnik Bijeljina,Radnik,#0000ff,#ffffff,BIH
948,6151,FK Velež Mostar,Velež,#ff0000,#ffffff,BIH
949,353846,FK Borac Kozarska Dubica,Borac Kozarska Dubica,#b21318,#ffffff,BIH
950,5239,NK Široki Brijeg,Široki Brijeg,#2662bc,#28429f,BIH
951,5144,FK Javor Ivanjica,Javor,#cc3333,#ffffff,SRB
952,354394,FK Mladost GAT Novi Sad,Mladost GAT,#d01919,#0033ff,SRB
953,56019,FK Mačva Šabac,Mačva,#000000,#ff0000,SRB
954,270973,RFK Grafičar Beograd,Grafičar,#5b0cb3,#e7bece,SRB
955,416560,OFK Vršac,Vršac,#374df5,#374df5,SRB
956,5160,FK Borac 1926 Čačak,Borac 1926,#ff0000,#222226,SRB
957,5157,FK Zemun,Zemun,#00a000,#0000aa,SRB
959,36839,Defensa y Justicia,Def y Justicia,#ffff00,#339900,ARG
960,3215,Racing Club,Racing,#00ccff,#ffffff,ARG
961,3204,Club Atlético Unión de Santa Fe,Unión de Santa Fe,#ffffff,#cc0000,ARG
962,7628,Tigre,Tigre,#000099,#ff0000,ARG
963,340428,Kimberley,Kimberley,#374df5,#374df5,ARG
964,3202,Boca Juniors,Boca Juniors,#003399,#ffcc66,ARG
965,3206,Estudiantes de La Plata,Estudiantes,#ff0000,#ffffff,ARG
966,3203,Belgrano,,#3399ff,#3399ff,ARG
967,1939,Club América,América,#ffff99,#000000,MEX
968,36525,Club Tijuana,Tijuana,#ff0000,#ffffff,MEX
969,1938,CD Guadalajara,Guadalajara,#bb0000,#ffffff,MEX
970,1950,Atlético San Luis,San Luis,#ff0000,#0000ff,MEX
971,1949,Atlas FC,Atlas ,#e70b17,#000000,MEX
972,1951,Querétaro FC,Querétaro,#0058b0,#000000,MEX
973,1932,CF Monterrey,Monterrey,#ffffff,#000000,MEX
974,1944,Club Necaxa,Necaxa,#ff0000,#ffffff,MEX
975,159946,Mineros de Zacatecas,Mineros,#aa4243,#222226,MEX
976,1943,Atlante FC,Atlante,#590900,#222226,MEX
977,36534,Club León,León,#008040,#66cc33,MEX
978,1940,Tigres UANL,Tigres,#ffcc00,#0080ff,MEX
979,6106,Atlético Nacional,Atl. Nacional,#339933,#ffffff,COL
980,6116,Independiente Santa Fe,Santa Fe,#ffffff,#ff0033,COL
981,6117,Millonarios,Millonarios,#0000cc,#0000cc,COL
982,6112,Deportivo Cali,Dep. Cali,#006600,#ffffff,COL
983,6113,Deportivo Pasto,Dep. Pasto,#cc0000,#cc0000,COL
986,204657,UTA Arad,UTA Arad,#dc041c,#ffffff,ROU
987,213357,NŠ Mura,Mura,#000000,#ffffff,SVN
988,2416,NK Olimpija Ljubljana,Olimpija,#66ff00,#66ff00,SVN
989,1924,Újpest,Újpest,#660099,#ffffff,HUN
990,5121,Diósgyőri VTK,DVTK,#ff0000,#ff0000,HUN
992,3292,FC Dinamo București,Dinamo București,#ff0000,#ffffff,ROU
993,3301,FCSB,FCSB,#ff0000,#0080ff,ROU
994,5287,CFR 1907 Cluj,CFR Cluj,#8d2642,#ffffff,ROU
995,7734,FC Universitatea Cluj,U. Cluj,#ffffff,#000000,ROU
998,5790,TSG Wörsdorf,Worsdorf,#374df5,#374df5,DEU
999,5781,KSV Hessen Kassel,Hessen Kassel,#ff0000,#ffffff,DEU
1000,2546,Alemannia Aachen,Aachen,#000000,#ffff00,DEU
1001,5880,FC Ingolstadt 04,Ingolstadt,#ff0000,#ff0000,DEU
1002,2535,Borussia Dortmund II U23,Dortmund II  U23,#ffff00,#000000,DEU
1003,5777,FSV Frankfurt,,#000000,#0000ff,DEU
1004,53365,FC Viktoria Köln,Viktoria Köln,#ffffff,#000000,DEU
1005,2555,SpVgg Unterhaching,Unterhaching,#ff0000,#ff0000,DEU
1006,2554,1. FC Saarbrücken,Saarbrücken,#000000,#0000ff,DEU
1007,2540,Arminia Bielefeld,Bielefeld,#092288,#000000,DEU
1008,162354,TSV Schott Mainz,Schott Mainz,#0101df,#ffffff,DEU
1009,291534,FC Gießen,Gießen,#ffffff,#be1522,DEU
1010,6184,FC 08 Villingen,Villingen,#ffffff,#000000,DEU
1011,5824,FC 08 Homburg,Homburg,#00703c,#ffffff,DEU
1012,2545,Eintracht Frankfurt II,Eintracht II,#000000,#ff1111,DEU
1013,2571,1. FSV Mainz 05 II U23,Mainz II U23,#b30000,#ffffff,DEU
1014,2682,Stuttgarter Kickers,Stuttgarter K.,#33ccff,#ffffff,DEU
